pvc_ID,pvc_EventType,TenantId,idleTimeSpent,CustomDataBlock.ContactId,formData.ddOPPMEL0,formData.currentState,formData.txtPrimaryEmail,formData.ddDeductible,formData.txtPolicyEffectiveDate,QuoteStatus,CustomDataBlock.Params,formData.protectionClass,formData.chkTerrorismCoverageApplies,formData.btnCancel,formData.btnSave,formData.txtCompanyName,formData.btnSubmit,formData.ddlUTMID,formData.zipCode,formData.TextBox2,formData.txtOfficePhone,PolicyBaseState,formData.btnConditions,formData.DropDownList1,formData.btnShowPopup,ErrorType,formData.ddlAppliedCredits,formData.txtZipCode,formData.ddlPropertyType,CustomDataBlock.YearOfBirth,formData.Logout,formData.ddlClassGroup,formData.previousbtn,formData.btnSubmission,ClaimNumber,CustomDataBlock.PhoneNumber,formData.ddlConstructionType,PolicyNumber,ClientIP,SaveDateTime,formData.txtClassificationCode,formData.ctl05,QuoteResponseTime,formData.btnCreateQuote,formData.city,formData.txtRelationshiptoPrimaryInsured,Event.Key,formData.TextBox1,CustomDataBlock.Email,formData.txtYearOfConstruction,formData.ddlCommunityClassification,formData.txtClassificationDescription,formData.ddlLLPO0,SessionId,formData.txtPolicyExpirationDate,formData.ddPOAL,formData.ddDeductibleType,Event.Action,CustomDataBlock.City,formData.ddOPND,formData.txtYBS,formData.clientAccounts,formData.trueAndCorrect,formData.txtEffectiveDate,AccountNumber,formData.ddlSegments,formData.txtOfficeFax,formData.ddlOrganizationType,CustomDataBlock.LastName,formData.ddlDropdown1,formData.txtPolicyProcedure,formData.chkAutomaticSprinklerSystem,ResourcePath,formData.txtAddressLine2,formData.lowPressure,formData.TxtLegalEntity,OriginatorName,eventType,EventName,UserId,ResourceReferrer,formData.ddEEJ,formData.streetLine1,formData.BtnBound,PremiumAmount,formData.addLocation,formData.txtBuildingNumber,formData.ddlType,PageName,formData.txtNaicstCode,formData.ddlRoofType,CustomDataBlock.DeviceInfo,CustomDataBlock.FirstName,UserAgent,formData.ddlAutomaticIncreasePercent,formData.txtNumberOfStories,formData.txtAddress1,formData.btnRemoveCoverage,formData.ddlClassification,formData.ddlLiabilityExposureBase,numberOfBuildings,formData.txtLimit,CustomDataBlock.UserRole,formData.LoanNumber,ErrorMessage,formData.ddlBusinessType,formData.txtAddressLine1,CustomDataBlock.TrackingId,CustomDataBlock.PostalCode,formData.nextbtn,formData.ddlState,formData.txtBusinessStarted,formData.ctl04,formData.btnAdditionalInsuredCoverages,formData.mortgagees,Identifiers,formData.productLine,Event.Message,formData.txtCity,formData.ddlBuildingLocation,QuoteNumber,formData.txtName,formData.territoryCode,formData.txtClaims,formData.txtOccupancySquareFootage,LineOfBusiness,ResourceName,formData.btnAdditionalCoverage,formData.ddEPIND,formData.streetLine2,formData.txtFEIN,formData.btnAll,formData.TextBox3,formData.txtAttn,formData.answers,formData.threeOrMoreLosses,formData.txtCompanyAddress,CustomDataBlock.BrowserInfo,CustomDataBlock.StreetAddress,formData.losses,formData.txtPolicyCode,formData.btnError,Event.Context,formData.ddlValuation,formData.ddlAgencyName,formData.txtBuildingDescription,CustomDataBlock.RequestCookies,formData.addBuilding,formData.fraudType,formData.txtAddress2,numberOfLocation,formData.numEmployees,formData.ddGAL,formData.policyEffectiveDate,formData.stateDropdown,formData.btnExclusions,formData.txtCountry,Approxpremiumamount,SiteName,Event.StatusCode,APIError,activesession,SourceSystem,UWName
14002,PageEvent,8,00:00:070,NULL,NULL,Pennsylvania,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:47.0,NULL,NULL,NULL,NULL,NULL,NULL,Button1,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPLocationAdditionalCoverages?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Save,NULL,NULL,NULL,NULL,NULL,50000,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14003,PageEvent,8,0.004363426,NULL,NULL,Pennsylvania,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:48.3,NULL,NULL,NULL,NULL,NULL,NULL,nextbtn,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,2500,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14004,PageEvent,8,0.007326389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:51.7,NULL,NULL,NULL,NULL,NULL,NULL,txtBuildingDescription,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,"Focused on the construction, form, features, and finishes that exist today, rather than a building's historic appearance. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14005,PageEvent,8,0.011365741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:52.7,NULL,NULL,NULL,NULL,NULL,NULL,txtBuildingNumber,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14006,PageEvent,8,0.007453704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:53.4,NULL,NULL,NULL,NULL,NULL,NULL,ddlPropertyType,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Commercial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14007,PageEvent,8,0.003009259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:54.6,NULL,NULL,NULL,NULL,NULL,NULL,ddlCommunityClassification,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Suburban,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14008,PageEvent,8,0.011284722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:55.5,NULL,NULL,NULL,NULL,NULL,NULL,ddlConstructionType,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Concrete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14009,PageEvent,8,0.005462963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:56.9,NULL,NULL,NULL,NULL,NULL,NULL,txtYearOfConstruction,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14010,PageEvent,8,0.00744213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:57.6,NULL,NULL,NULL,NULL,NULL,NULL,ddlRoofType,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Pitched,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14011,PageEvent,8,0.009525463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,31:58.4,NULL,NULL,NULL,NULL,NULL,NULL,chkAutomaticSprinklerSystem,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,checkbox-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,checkbox-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14012,PageEvent,8,0.009525463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Commercial,NULL,NULL,NULL,Previous,NULL,NULL,NULL,Concrete,NULL,127.0.0.1,31:59.2,NULL,NULL,NULL,NULL,NULL,NULL,nextbtn,NULL,NULL,2000,Suburban,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,on,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,BuildingDetails,NULL,Pitched,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,"Focused on the construction, form, features, and finishes that exist today, rather than a building's historic appearance. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14013,PageEvent,8,0.012094907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Save,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,32:01.2,NULL,NULL,NULL,NULL,NULL,NULL,Button5,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingDetails?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingCoverages,NULL,NULL,NULL,NULL,Chrome,8%,,NULL,Remove Coverage,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,ReplacementCost,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14014,PageEvent,8,0.010509259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,32:04.9,NULL,NULL,NULL,NULL,NULL,NULL,Button2,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingCoverages?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingAdditionalCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,Additional Coverage,NULL,NULL,NULL,All,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14015,PageEvent,8,0.009791667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,32:09.6,NULL,NULL,NULL,NULL,NULL,NULL,txtClassificationDescription,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL," establishments primarily engaged in retailing cut flowers, floral arrangements, and potted plants grown ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14016,PageEvent,8,0.011354167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,32:10.5,NULL,NULL,NULL,NULL,NULL,NULL,txtClassificationCode,NULL,NULL,NULL,NULL,NULL,NULL,9974afce-8a4c-443b-98c5-f8c7cb607bdd,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ8130810000&accNumber=A00000008,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ8130810000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
